,,,
Brand,Model,Device Type,Metric
GARMIN,Vivomove Luxe,Smartwatch,training_status
GARMIN,Vivomove Luxe,Smartwatch,training_load
GARMIN,Vivomove Luxe,Smartwatch,training_readiness
GARMIN,Vivomove Luxe,Smartwatch,recovery_time
GARMIN,Vivomove Luxe,Smartwatch,sleep_score
GARMIN,Vivomove Luxe,Smartwatch,GPS
GARMIN,Vivomove Luxe,Smartwatch,altitude
GARMIN,Vivomove,Smartwatch,steps
GARMIN,Vivomove,Smartwatch,distance
GARMIN,Vivomove,Smartwatch,floors
GARMIN,Vivomove,Smartwatch,calories
GARMIN,Vivomove,Smartwatch,sleep_statistics
GARMIN,Vivomove,Smartwatch,intensity_minutes
GARMIN,Vivomove,Smartwatch,Body_Battery
GARMIN,Vivomove,Smartwatch,stress
GARMIN,Vivomove,Smartwatch,hydration
GARMIN,Vivomove,Smartwatch,respiration_rate
GARMIN,Vivomove,Smartwatch,heart_rate
GARMIN,Vivomove,Smartwatch,HRV
GARMIN,Vivomove,Smartwatch,training_status
GARMIN,Vivomove,Smartwatch,training_load
GARMIN,Vivomove,Smartwatch,training_readiness
GARMIN,Vivomove,Smartwatch,recovery_time
GARMIN,Vivomove,Smartwatch,sleep_score
GARMIN,Vivomove,Smartwatch,GPS
GARMIN,Vivomove,Smartwatch,altitude
GARMIN,Fenix 6S,Smartwatch,steps
GARMIN,Fenix 6S,Smartwatch,distance
GARMIN,Fenix 6S,Smartwatch,floors
GARMIN,Fenix 6S,Smartwatch,calories
GARMIN,Fenix 6S,Smartwatch,sleep_statistics
GARMIN,Fenix 6S,Smartwatch,intensity_minutes
GARMIN,Fenix 6S,Smartwatch,Body_Battery
GARMIN,Fenix 6S,Smartwatch,stress
GARMIN,Fenix 6S,Smartwatch,hydration
GARMIN,Fenix 6S,Smartwatch,respiration_rate
GARMIN,Fenix 6S,Smartwatch,heart_rate
GARMIN,Fenix 6S,Smartwatch,HRV
GARMIN,Fenix 6S,Smartwatch,training_status
GARMIN,Fenix 6S,Smartwatch,training_load
GARMIN,Fenix 6S,Smartwatch,training_readiness
GARMIN,Fenix 6S,Smartwatch,recovery_time
GARMIN,Fenix 6S,Smartwatch,sleep_score
GARMIN,Fenix 6S,Smartwatch,GPS
GARMIN,Fenix 6S,Smartwatch,altitude
GARMIN,Forerunner 945,Smartwatch,steps
GARMIN,Forerunner 945,Smartwatch,distance
GARMIN,Forerunner 945,Smartwatch,floors
GARMIN,Forerunner 945,Smartwatch,calories
GARMIN,Forerunner 945,Smartwatch,sleep_statistics
GARMIN,Forerunner 945,Smartwatch,intensity_minutes
GARMIN,Forerunner 945,Smartwatch,Body_Battery
GARMIN,Forerunner 945,Smartwatch,stress
GARMIN,Forerunner 945,Smartwatch,hydration
GARMIN,Forerunner 945,Smartwatch,respiration_rate
GARMIN,Forerunner 945,Smartwatch,heart_rate
GARMIN,Forerunner 945,Smartwatch,HRV
GARMIN,Forerunner 945,Smartwatch,training_status
GARMIN,Forerunner 945,Smartwatch,training_load
GARMIN,Forerunner 945,Smartwatch,training_readiness
GARMIN,Forerunner 945,Smartwatch,recovery_time
GARMIN,Forerunner 945,Smartwatch,sleep_score
GARMIN,Forerunner 945,Smartwatch,GPS
GARMIN,Forerunner 945,Smartwatch,altitude
GARMIN,Forerunner 55,Smartwatch,steps
GARMIN,Forerunner 55,Smartwatch,distance
GARMIN,Forerunner 55,Smartwatch,floors
GARMIN,Forerunner 55,Smartwatch,calories
GARMIN,Forerunner 55,Smartwatch,sleep_statistics
GARMIN,Forerunner 55,Smartwatch,intensity_minutes
GARMIN,Forerunner 55,Smartwatch,Body_Battery
GARMIN,Forerunner 55,Smartwatch,stress
GARMIN,Forerunner 55,Smartwatch,hydration
GARMIN,Forerunner 55,Smartwatch,respiration_rate
GARMIN,Forerunner 55,Smartwatch,heart_rate
GARMIN,Forerunner 55,Smartwatch,HRV
GARMIN,Forerunner 55,Smartwatch,training_status
GARMIN,Forerunner 55,Smartwatch,training_load
GARMIN,Forerunner 55,Smartwatch,training_readiness
GARMIN,Forerunner 55,Smartwatch,recovery_time
GARMIN,Forerunner 55,Smartwatch,sleep_score
GARMIN,Forerunner 55,Smartwatch,GPS
GARMIN,Forerunner 55,Smartwatch,altitude
GARMIN,VIVOMOVE LUXE,Smartwatch,steps
GARMIN,VIVOMOVE LUXE,Smartwatch,distance
GARMIN,VIVOMOVE LUXE,Smartwatch,floors
GARMIN,VIVOMOVE LUXE,Smartwatch,calories
GARMIN,VIVOMOVE LUXE,Smartwatch,sleep_statistics
GARMIN,VIVOMOVE LUXE,Smartwatch,intensity_minutes
GARMIN,VIVOMOVE LUXE,Smartwatch,Body_Battery
GARMIN,VIVOMOVE LUXE,Smartwatch,stress
GARMIN,VIVOMOVE LUXE,Smartwatch,hydration
GARMIN,VIVOMOVE LUXE,Smartwatch,respiration_rate
GARMIN,VIVOMOVE LUXE,Smartwatch,heart_rate
GARMIN,VIVOMOVE LUXE,Smartwatch,HRV
GARMIN,VIVOMOVE LUXE,Smartwatch,training_status
GARMIN,VIVOMOVE LUXE,Smartwatch,training_load
GARMIN,VIVOMOVE LUXE,Smartwatch,training_readiness
GARMIN,VIVOMOVE LUXE,Smartwatch,recovery_time
GARMIN,VIVOMOVE LUXE,Smartwatch,sleep_score
GARMIN,VIVOMOVE LUXE,Smartwatch,GPS
GARMIN,VIVOMOVE LUXE,Smartwatch,altitude
GARMIN,Fenix 5X Plus,Smartwatch,steps
GARMIN,Fenix 5X Plus,Smartwatch,distance
GARMIN,Fenix 5X Plus,Smartwatch,floors
GARMIN,Fenix 5X Plus,Smartwatch,calories
GARMIN,Fenix 5X Plus,Smartwatch,sleep_statistics
GARMIN,Fenix 5X Plus,Smartwatch,intensity_minutes
GARMIN,Fenix 5X Plus,Smartwatch,Body_Battery
GARMIN,Fenix 5X Plus,Smartwatch,stress
GARMIN,Fenix 5X Plus,Smartwatch,hydration
GARMIN,Fenix 5X Plus,Smartwatch,respiration_rate
GARMIN,Fenix 5X Plus,Smartwatch,heart_rate
GARMIN,Fenix 5X Plus,Smartwatch,HRV
GARMIN,Fenix 5X Plus,Smartwatch,training_status
GARMIN,Fenix 5X Plus,Smartwatch,training_load
GARMIN,Fenix 5X Plus,Smartwatch,training_readiness
GARMIN,Fenix 5X Plus,Smartwatch,recovery_time
GARMIN,Fenix 5X Plus,Smartwatch,sleep_score
GARMIN,Fenix 5X Plus,Smartwatch,GPS
GARMIN,Fenix 5X Plus,Smartwatch,altitude
GARMIN,Swim 2,Smartwatch,steps
GARMIN,Swim 2,Smartwatch,distance
GARMIN,Swim 2,Smartwatch,floors
GARMIN,Swim 2,Smartwatch,calories
GARMIN,Swim 2,Smartwatch,sleep_statistics
GARMIN,Swim 2,Smartwatch,intensity_minutes
GARMIN,Swim 2,Smartwatch,Body_Battery
GARMIN,Swim 2,Smartwatch,stress
GARMIN,Swim 2,Smartwatch,hydration
GARMIN,Swim 2,Smartwatch,respiration_rate
GARMIN,Swim 2,Smartwatch,heart_rate
GARMIN,Swim 2,Smartwatch,HRV
GARMIN,Swim 2,Smartwatch,training_status
GARMIN,Swim 2,Smartwatch,training_load
GARMIN,Swim 2,Smartwatch,training_readiness
GARMIN,Swim 2,Smartwatch,recovery_time
GARMIN,Swim 2,Smartwatch,sleep_score
GARMIN,Swim 2,Smartwatch,GPS
GARMIN,Swim 2,Smartwatch,altitude
GARMIN,Vivoactive 3 Element,Smartwatch,steps
GARMIN,Vivoactive 3 Element,Smartwatch,distance
GARMIN,Vivoactive 3 Element,Smartwatch,floors
GARMIN,Vivoactive 3 Element,Smartwatch,calories
GARMIN,Vivoactive 3 Element,Smartwatch,sleep_statistics
GARMIN,Vivoactive 3 Element,Smartwatch,intensity_minutes
GARMIN,Vivoactive 3 Element,Smartwatch,Body_Battery
GARMIN,Vivoactive 3 Element,Smartwatch,stress
GARMIN,Vivoactive 3 Element,Smartwatch,hydration
GARMIN,Vivoactive 3 Element,Smartwatch,respiration_rate
GARMIN,Vivoactive 3 Element,Smartwatch,heart_rate
GARMIN,Vivoactive 3 Element,Smartwatch,HRV
GARMIN,Vivoactive 3 Element,Smartwatch,training_status
GARMIN,Vivoactive 3 Element,Smartwatch,training_load
GARMIN,Vivoactive 3 Element,Smartwatch,training_readiness
GARMIN,Vivoactive 3 Element,Smartwatch,recovery_time
GARMIN,Vivoactive 3 Element,Smartwatch,sleep_score
GARMIN,Vivoactive 3 Element,Smartwatch,GPS
GARMIN,Vivoactive 3 Element,Smartwatch,altitude
GARMIN,Vivomove 3S,Smartwatch,steps
GARMIN,Vivomove 3S,Smartwatch,distance
GARMIN,Vivomove 3S,Smartwatch,floors
GARMIN,Vivomove 3S,Smartwatch,calories
GARMIN,Vivomove 3S,Smartwatch,sleep_statistics
GARMIN,Vivomove 3S,Smartwatch,intensity_minutes
GARMIN,Vivomove 3S,Smartwatch,Body_Battery
GARMIN,Vivomove 3S,Smartwatch,stress
GARMIN,Vivomove 3S,Smartwatch,hydration
GARMIN,Vivomove 3S,Smartwatch,respiration_rate
GARMIN,Vivomove 3S,Smartwatch,heart_rate
GARMIN,Vivomove 3S,Smartwatch,HRV
GARMIN,Vivomove 3S,Smartwatch,training_status
GARMIN,Vivomove 3S,Smartwatch,training_load
GARMIN,Vivomove 3S,Smartwatch,training_readiness
GARMIN,Vivomove 3S,Smartwatch,recovery_time
GARMIN,Vivomove 3S,Smartwatch,sleep_score
GARMIN,Vivomove 3S,Smartwatch,GPS
GARMIN,Vivomove 3S,Smartwatch,altitude
GARMIN,Vivoactive 3 Music,Smartwatch,steps
GARMIN,Vivoactive 3 Music,Smartwatch,distance
GARMIN,Vivoactive 3 Music,Smartwatch,floors
GARMIN,Vivoactive 3 Music,Smartwatch,calories
GARMIN,Vivoactive 3 Music,Smartwatch,sleep_statistics
GARMIN,Vivoactive 3 Music,Smartwatch,intensity_minutes
GARMIN,Vivoactive 3 Music,Smartwatch,Body_Battery
GARMIN,Vivoactive 3 Music,Smartwatch,stress
GARMIN,Vivoactive 3 Music,Smartwatch,hydration
GARMIN,Vivoactive 3 Music,Smartwatch,respiration_rate
GARMIN,Vivoactive 3 Music,Smartwatch,heart_rate
GARMIN,Vivoactive 3 Music,Smartwatch,HRV
GARMIN,Vivoactive 3 Music,Smartwatch,training_status
GARMIN,Vivoactive 3 Music,Smartwatch,training_load
GARMIN,Vivoactive 3 Music,Smartwatch,training_readiness
GARMIN,Vivoactive 3 Music,Smartwatch,recovery_time
GARMIN,Vivoactive 3 Music,Smartwatch,sleep_score
GARMIN,Vivoactive 3 Music,Smartwatch,GPS
GARMIN,Vivoactive 3 Music,Smartwatch,altitude
GARMIN,Vivomove HR,Smartwatch,steps
GARMIN,Vivomove HR,Smartwatch,distance
GARMIN,Vivomove HR,Smartwatch,floors
GARMIN,Vivomove HR,Smartwatch,calories
GARMIN,Vivomove HR,Smartwatch,sleep_statistics
GARMIN,Vivomove HR,Smartwatch,intensity_minutes
GARMIN,Vivomove HR,Smartwatch,Body_Battery
GARMIN,Vivomove HR,Smartwatch,stress
GARMIN,Vivomove HR,Smartwatch,hydration
GARMIN,Vivomove HR,Smartwatch,respiration_rate
GARMIN,Vivomove HR,Smartwatch,heart_rate
GARMIN,Vivomove HR,Smartwatch,HRV
GARMIN,Vivomove HR,Smartwatch,training_status
GARMIN,Vivomove HR,Smartwatch,training_load
GARMIN,Vivomove HR,Smartwatch,training_readiness
GARMIN,Vivomove HR,Smartwatch,recovery_time
GARMIN,Vivomove HR,Smartwatch,sleep_score
GARMIN,Vivomove HR,Smartwatch,GPS
GARMIN,Vivomove HR,Smartwatch,altitude
GARMIN,HRM-Swim,Smartwatch,steps
GARMIN,HRM-Swim,Smartwatch,distance
GARMIN,HRM-Swim,Smartwatch,floors
GARMIN,HRM-Swim,Smartwatch,calories
GARMIN,HRM-Swim,Smartwatch,sleep_statistics
GARMIN,HRM-Swim,Smartwatch,intensity_minutes
GARMIN,HRM-Swim,Smartwatch,Body_Battery
GARMIN,HRM-Swim,Smartwatch,stress
GARMIN,HRM-Swim,Smartwatch,hydration
GARMIN,HRM-Swim,Smartwatch,respiration_rate
GARMIN,HRM-Swim,Smartwatch,heart_rate
GARMIN,HRM-Swim,Smartwatch,HRV
GARMIN,HRM-Swim,Smartwatch,training_status
GARMIN,HRM-Swim,Smartwatch,training_load
GARMIN,HRM-Swim,Smartwatch,training_readiness
GARMIN,HRM-Swim,Smartwatch,recovery_time
GARMIN,HRM-Swim,Smartwatch,sleep_score
GARMIN,HRM-Swim,Smartwatch,GPS
GARMIN,HRM-Swim,Smartwatch,altitude
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,steps
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,distance
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,floors
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,calories
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,sleep_statistics
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,intensity_minutes
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,Body_Battery
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,stress
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,hydration
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,respiration_rate
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,heart_rate
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,HRV
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,training_status
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,training_load
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,training_readiness
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,recovery_time
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,sleep_score
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,GPS
GARMIN,Garmin Instinct Solar Tactical,Smartwatch,altitude
GARMIN,Fenix 5S Frost Blue,Smartwatch,steps
GARMIN,Fenix 5S Frost Blue,Smartwatch,distance
GARMIN,Fenix 5S Frost Blue,Smartwatch,floors
GARMIN,Fenix 5S Frost Blue,Smartwatch,calories
GARMIN,Fenix 5S Frost Blue,Smartwatch,sleep_statistics
GARMIN,Fenix 5S Frost Blue,Smartwatch,intensity_minutes
GARMIN,Fenix 5S Frost Blue,Smartwatch,Body_Battery
GARMIN,Fenix 5S Frost Blue,Smartwatch,stress
GARMIN,Fenix 5S Frost Blue,Smartwatch,hydration
GARMIN,Fenix 5S Frost Blue,Smartwatch,respiration_rate
GARMIN,Fenix 5S Frost Blue,Smartwatch,heart_rate
GARMIN,Fenix 5S Frost Blue,Smartwatch,HRV
GARMIN,Fenix 5S Frost Blue,Smartwatch,training_status
GARMIN,Fenix 5S Frost Blue,Smartwatch,training_load
GARMIN,Fenix 5S Frost Blue,Smartwatch,training_readiness
GARMIN,Fenix 5S Frost Blue,Smartwatch,recovery_time
GARMIN,Fenix 5S Frost Blue,Smartwatch,sleep_score
GARMIN,Fenix 5S Frost Blue,Smartwatch,GPS
GARMIN,Fenix 5S Frost Blue,Smartwatch,altitude
GARMIN,Forerunner 935,Smartwatch,steps
GARMIN,Forerunner 935,Smartwatch,distance
GARMIN,Forerunner 935,Smartwatch,floors
GARMIN,Forerunner 935,Smartwatch,calories
GARMIN,Forerunner 935,Smartwatch,sleep_statistics
GARMIN,Forerunner 935,Smartwatch,intensity_minutes
GARMIN,Forerunner 935,Smartwatch,Body_Battery
GARMIN,Forerunner 935,Smartwatch,stress
GARMIN,Forerunner 935,Smartwatch,hydration
GARMIN,Forerunner 935,Smartwatch,respiration_rate
GARMIN,Forerunner 935,Smartwatch,heart_rate
GARMIN,Forerunner 935,Smartwatch,HRV
GARMIN,Forerunner 935,Smartwatch,training_status
GARMIN,Forerunner 935,Smartwatch,training_load
GARMIN,Forerunner 935,Smartwatch,training_readiness
GARMIN,Forerunner 935,Smartwatch,recovery_time
GARMIN,Forerunner 935,Smartwatch,sleep_score
GARMIN,Forerunner 935,Smartwatch,GPS
GARMIN,Forerunner 935,Smartwatch,altitude
GARMIN,Hybrid 3,Smartwatch,steps
GARMIN,Hybrid 3,Smartwatch,distance
GARMIN,Hybrid 3,Smartwatch,floors
GARMIN,Hybrid 3,Smartwatch,calories
GARMIN,Hybrid 3,Smartwatch,sleep_statistics
GARMIN,Hybrid 3,Smartwatch,intensity_minutes
GARMIN,Hybrid 3,Smartwatch,Body_Battery
GARMIN,Hybrid 3,Smartwatch,stress
GARMIN,Hybrid 3,Smartwatch,hydration
GARMIN,Hybrid 3,Smartwatch,respiration_rate
GARMIN,Hybrid 3,Smartwatch,heart_rate
GARMIN,Hybrid 3,Smartwatch,HRV
GARMIN,Hybrid 3,Smartwatch,training_status
GARMIN,Hybrid 3,Smartwatch,training_load
GARMIN,Hybrid 3,Smartwatch,training_readiness
GARMIN,Hybrid 3,Smartwatch,recovery_time
GARMIN,Hybrid 3,Smartwatch,sleep_score
GARMIN,Hybrid 3,Smartwatch,GPS
GARMIN,Hybrid 3,Smartwatch,altitude
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,steps
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,distance
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,floors
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,calories
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,sleep_statistics
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,intensity_minutes
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,Body_Battery
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,stress
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,hydration
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,respiration_rate
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,heart_rate
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,HRV
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,training_status
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,training_load
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,training_readiness
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,recovery_time
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,sleep_score
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,GPS
GARMIN,Forerunner 245 Music Japan Edition,Smartwatch,altitude
GARMIN,Fenix 5,Smartwatch,steps
GARMIN,Fenix 5,Smartwatch,distance
GARMIN,Fenix 5,Smartwatch,floors
GARMIN,Fenix 5,Smartwatch,calories
GARMIN,Fenix 5,Smartwatch,sleep_statistics
GARMIN,Fenix 5,Smartwatch,intensity_minutes
GARMIN,Fenix 5,Smartwatch,Body_Battery
GARMIN,Fenix 5,Smartwatch,stress
GARMIN,Fenix 5,Smartwatch,hydration
GARMIN,Fenix 5,Smartwatch,respiration_rate
GARMIN,Fenix 5,Smartwatch,heart_rate
GARMIN,Fenix 5,Smartwatch,HRV
GARMIN,Fenix 5,Smartwatch,training_status
GARMIN,Fenix 5,Smartwatch,training_load
GARMIN,Fenix 5,Smartwatch,training_readiness
GARMIN,Fenix 5,Smartwatch,recovery_time
GARMIN,Fenix 5,Smartwatch,sleep_score
GARMIN,Fenix 5,Smartwatch,GPS
GARMIN,Fenix 5,Smartwatch,altitude
GARMIN,Instinct Solar Tidal,Smartwatch,steps
GARMIN,Instinct Solar Tidal,Smartwatch,distance
GARMIN,Instinct Solar Tidal,Smartwatch,floors
GARMIN,Instinct Solar Tidal,Smartwatch,calories
GARMIN,Instinct Solar Tidal,Smartwatch,sleep_statistics
GARMIN,Instinct Solar Tidal,Smartwatch,intensity_minutes
GARMIN,Instinct Solar Tidal,Smartwatch,Body_Battery
GARMIN,Instinct Solar Tidal,Smartwatch,stress
GARMIN,Instinct Solar Tidal,Smartwatch,hydration
GARMIN,Instinct Solar Tidal,Smartwatch,respiration_rate
GARMIN,Instinct Solar Tidal,Smartwatch,heart_rate
GARMIN,Instinct Solar Tidal,Smartwatch,HRV
GARMIN,Instinct Solar Tidal,Smartwatch,training_status
GARMIN,Instinct Solar Tidal,Smartwatch,training_load
GARMIN,Instinct Solar Tidal,Smartwatch,training_readiness
GARMIN,Instinct Solar Tidal,Smartwatch,recovery_time
GARMIN,Instinct Solar Tidal,Smartwatch,sleep_score
GARMIN,Instinct Solar Tidal,Smartwatch,GPS
GARMIN,Instinct Solar Tidal,Smartwatch,altitude
GARMIN,Fenix 5S Plus,Smartwatch,steps
GARMIN,Fenix 5S Plus,Smartwatch,distance
GARMIN,Fenix 5S Plus,Smartwatch,floors
GARMIN,Fenix 5S Plus,Smartwatch,calories
GARMIN,Fenix 5S Plus,Smartwatch,sleep_statistics
GARMIN,Fenix 5S Plus,Smartwatch,intensity_minutes
GARMIN,Fenix 5S Plus,Smartwatch,Body_Battery
GARMIN,Fenix 5S Plus,Smartwatch,stress
GARMIN,Fenix 5S Plus,Smartwatch,hydration
GARMIN,Fenix 5S Plus,Smartwatch,respiration_rate
GARMIN,Fenix 5S Plus,Smartwatch,heart_rate
GARMIN,Fenix 5S Plus,Smartwatch,HRV
GARMIN,Fenix 5S Plus,Smartwatch,training_status
GARMIN,Fenix 5S Plus,Smartwatch,training_load
GARMIN,Fenix 5S Plus,Smartwatch,training_readiness
GARMIN,Fenix 5S Plus,Smartwatch,recovery_time
GARMIN,Fenix 5S Plus,Smartwatch,sleep_score
GARMIN,Fenix 5S Plus,Smartwatch,GPS
GARMIN,Fenix 5S Plus,Smartwatch,altitude
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,steps
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,distance
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,floors
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,calories
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,sleep_statistics
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,intensity_minutes
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,Body_Battery
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,stress
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,hydration
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,respiration_rate
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,heart_rate
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,HRV
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,training_status
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,training_load
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,training_readiness
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,recovery_time
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,sleep_score
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,GPS
GARMIN,Fenix 6 Sapphire Titanium,Smartwatch,altitude
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,steps
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,distance
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,floors
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,calories
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,sleep_statistics
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,intensity_minutes
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,Body_Battery
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,stress
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,hydration
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,respiration_rate
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,heart_rate
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,HRV
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,training_status
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,training_load
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,training_readiness
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,recovery_time
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,sleep_score
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,GPS
GARMIN,Fenix 6 Sapphire Gray DLC,Smartwatch,altitude
GARMIN,Forerunner 745 Whitestone,Smartwatch,steps
GARMIN,Forerunner 745 Whitestone,Smartwatch,distance
GARMIN,Forerunner 745 Whitestone,Smartwatch,floors
GARMIN,Forerunner 745 Whitestone,Smartwatch,calories
GARMIN,Forerunner 745 Whitestone,Smartwatch,sleep_statistics
GARMIN,Forerunner 745 Whitestone,Smartwatch,intensity_minutes
GARMIN,Forerunner 745 Whitestone,Smartwatch,Body_Battery
GARMIN,Forerunner 745 Whitestone,Smartwatch,stress
GARMIN,Forerunner 745 Whitestone,Smartwatch,hydration
GARMIN,Forerunner 745 Whitestone,Smartwatch,respiration_rate
GARMIN,Forerunner 745 Whitestone,Smartwatch,heart_rate
GARMIN,Forerunner 745 Whitestone,Smartwatch,HRV
GARMIN,Forerunner 745 Whitestone,Smartwatch,training_status
GARMIN,Forerunner 745 Whitestone,Smartwatch,training_load
GARMIN,Forerunner 745 Whitestone,Smartwatch,training_readiness
GARMIN,Forerunner 745 Whitestone,Smartwatch,recovery_time
GARMIN,Forerunner 745 Whitestone,Smartwatch,sleep_score
GARMIN,Forerunner 745 Whitestone,Smartwatch,GPS
GARMIN,Forerunner 745 Whitestone,Smartwatch,altitude
GARMIN,VIVOACTIVE 4S,Smartwatch,steps
GARMIN,VIVOACTIVE 4S,Smartwatch,distance
GARMIN,VIVOACTIVE 4S,Smartwatch,floors
GARMIN,VIVOACTIVE 4S,Smartwatch,calories
GARMIN,VIVOACTIVE 4S,Smartwatch,sleep_statistics
GARMIN,VIVOACTIVE 4S,Smartwatch,intensity_minutes
GARMIN,VIVOACTIVE 4S,Smartwatch,Body_Battery
GARMIN,VIVOACTIVE 4S,Smartwatch,stress
GARMIN,VIVOACTIVE 4S,Smartwatch,hydration
GARMIN,VIVOACTIVE 4S,Smartwatch,respiration_rate
GARMIN,VIVOACTIVE 4S,Smartwatch,heart_rate
GARMIN,VIVOACTIVE 4S,Smartwatch,HRV
GARMIN,VIVOACTIVE 4S,Smartwatch,training_status
GARMIN,VIVOACTIVE 4S,Smartwatch,training_load
GARMIN,VIVOACTIVE 4S,Smartwatch,training_readiness
GARMIN,VIVOACTIVE 4S,Smartwatch,recovery_time
GARMIN,VIVOACTIVE 4S,Smartwatch,sleep_score
GARMIN,VIVOACTIVE 4S,Smartwatch,GPS
GARMIN,VIVOACTIVE 4S,Smartwatch,altitude
GARMIN,Forerunner 235,Smartwatch,steps
GARMIN,Forerunner 235,Smartwatch,distance
GARMIN,Forerunner 235,Smartwatch,floors
GARMIN,Forerunner 235,Smartwatch,calories
GARMIN,Forerunner 235,Smartwatch,sleep_statistics
GARMIN,Forerunner 235,Smartwatch,intensity_minutes
GARMIN,Forerunner 235,Smartwatch,Body_Battery
GARMIN,Forerunner 235,Smartwatch,stress
GARMIN,Forerunner 235,Smartwatch,hydration
GARMIN,Forerunner 235,Smartwatch,respiration_rate
GARMIN,Forerunner 235,Smartwatch,heart_rate
GARMIN,Forerunner 235,Smartwatch,HRV
GARMIN,Forerunner 235,Smartwatch,training_status
GARMIN,Forerunner 235,Smartwatch,training_load
GARMIN,Forerunner 235,Smartwatch,training_readiness
GARMIN,Forerunner 235,Smartwatch,recovery_time
GARMIN,Forerunner 235,Smartwatch,sleep_score
GARMIN,Forerunner 235,Smartwatch,GPS
GARMIN,Forerunner 235,Smartwatch,altitude
GARMIN,Vivoactive 4,Smartwatch,steps
GARMIN,Vivoactive 4,Smartwatch,distance
GARMIN,Vivoactive 4,Smartwatch,floors
